Notes,Year,Year Code,Month,Month Code,State,State Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,1999,1999,"May, 1999",1999/05,Florida,12,1136,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,1999,1999,"May, 1999",1999/05,Georgia,13,357,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Hawaii,15,48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Idaho,16,52,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Illinois,17,575,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Indiana,18,315,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Iowa,19,106,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Kansas,20,103,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Kentucky,21,182,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Louisiana,22,184,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Maine,23,48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Maryland,24,283,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Massachusetts,25,460,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Michigan,26,451,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Minnesota,27,183,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Mississippi,28,70,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Missouri,29,306,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Montana,30,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Nebraska,31,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Nevada,32,110,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,New Hampshire,33,39,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,New Jersey,34,489,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,New Mexico,35,57,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,New York,36,941,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,North Carolina,37,372,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,North Dakota,38,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Ohio,39,622,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Oklahoma,40,152,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Oregon,41,171,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Pennsylvania,42,746,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Rhode Island,44,70,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,South Carolina,45,181,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,South Dakota,46,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Tennessee,47,289,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Texas,48,772,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Utah,49,77,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"May, 1999",1999/05,Virginia,51,333,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Washington,53,318,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,West Virginia,54,95,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Wisconsin,55,228,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"May, 1999",1999/05,Wyoming,56,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Jun., 1999",1999/06,Alabama,1,198,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Alaska,2,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Jun., 1999",1999/06,Arizona,4,267,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Arkansas,5,99,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,California,6,1327,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,1999,1999,"Jun., 1999",1999/06,Colorado,8,166,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Connecticut,9,190,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Delaware,10,51,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,District of Columbia,11,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Florida,12,991,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Georgia,13,324,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Hawaii,15,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Idaho,16,41,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Illinois,17,581,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Indiana,18,270,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Iowa,19,95,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Kansas,20,93,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Kentucky,21,150,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Louisiana,22,154,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Maine,23,59,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Maryland,24,245,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Massachusetts,25,392,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Michigan,26,406,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Minnesota,27,152,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Mississippi,28,71,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Missouri,29,287,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Montana,30,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Nebraska,31,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Nevada,32,107,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,New Hampshire,33,36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,New Jersey,34,423,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,New Mexico,35,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,New York,36,880,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,North Carolina,37,300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,North Dakota,38,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Jun., 1999",1999/06,Ohio,39,525,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Oklahoma,40,137,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Oregon,41,156,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Pennsylvania,42,621,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Rhode Island,44,67,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,South Carolina,45,196,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,South Dakota,46,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Tennessee,47,267,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Texas,48,701,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Utah,49,62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Jun., 1999",1999/06,Virginia,51,268,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Washington,53,301,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,West Virginia,54,85,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Wisconsin,55,209,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jun., 1999",1999/06,Wyoming,56,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Alabama,1,198,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Alaska,2,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Jul., 1999",1999/07,Arizona,4,245,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Arkansas,5,96,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,California,6,1202,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,1999,1999,"Jul., 1999",1999/07,Colorado,8,170,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Connecticut,9,186,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Delaware,10,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,District of Columbia,11,34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Florida,12,1041,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Georgia,13,321,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Hawaii,15,44,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Idaho,16,39,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Illinois,17,517,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Indiana,18,259,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Iowa,19,94,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Kansas,20,89,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Kentucky,21,124,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Louisiana,22,178,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Maine,23,59,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Maryland,24,211,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Massachusetts,25,460,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Michigan,26,419,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Minnesota,27,149,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Mississippi,28,63,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Missouri,29,243,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Montana,30,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Nebraska,31,57,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Nevada,32,92,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,New Hampshire,33,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,New Jersey,34,444,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,New Mexico,35,34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,New York,36,898,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,North Carolina,37,293,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,North Dakota,38,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Ohio,39,570,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Oklahoma,40,125,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Oregon,41,136,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Pennsylvania,42,598,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Rhode Island,44,75,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,South Carolina,45,174,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,South Dakota,46,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Tennessee,47,251,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Texas,48,678,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Utah,49,58,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Jul., 1999",1999/07,Virginia,51,264,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Washington,53,261,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,West Virginia,54,66,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Wisconsin,55,194,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Jul., 1999",1999/07,Wyoming,56,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Alabama,1,195,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Alaska,2,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,1999,1999,"Aug., 1999",1999/08,Arizona,4,238,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Arkansas,5,68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,California,6,1145,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,1999,1999,"Aug., 1999",1999/08,Colorado,8,178,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Connecticut,9,191,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Delaware,10,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,District of Columbia,11,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Florida,12,1002,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Georgia,13,291,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Hawaii,15,57,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Idaho,16,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Illinois,17,507,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Indiana,18,223,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Iowa,19,78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Kansas,20,69,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Kentucky,21,142,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Louisiana,22,165,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Maine,23,47,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Maryland,24,236,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Massachusetts,25,368,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Michigan,26,412,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Minnesota,27,132,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Mississippi,28,73,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Missouri,29,206,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Montana,30,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Nebraska,31,58,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,Nevada,32,69,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,New Hampshire,33,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,New Jersey,34,418,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,New Mexico,35,54,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,New York,36,816,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,North Carolina,37,335,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,1999,1999,"Aug., 1999",1999/08,North Dakota,38,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
